,ID,Language,Subscription_Type,Subscription_Event_Type,Purchase_Store,Purchase_Amount,Currency,USD_Price,Subscription_Start_Date,Subscription_Expiration,Demo_User,Free_Trial_User,Auto_Renew,Country,User_Type,Lead_Platform,Email_Subscriber,Push_Notifications,Send_Count,Open_Count,Click_Count,Unique_Open_Count,Unique_Click_Count
17575,36527,ESP,Limited,INITIAL_PURCHASE,Web,38.34,USD,38.34,3/29/20,6/29/20,No,No,On,Other,Other,Unknown,No,No,3,0,0,0,0
17576,36530,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,12/2/19,6/2/20,No,No,On,Other,Other,Unknown,No,No,4,1,0,1,0
17577,36533,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/22/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,157,116,4,71,2
17578,36536,ESP,Limited,INITIAL_PURCHASE,Web,41.57,USD,41.57,1/13/20,4/13/20,No,No,On,Other,Other,Unknown,No,No,18,16,0,5,0
17579,36537,FRA,Limited,RENEWAL,Web,119,USD,119,1/3/19,7/3/20,No,No,On,Other,Other,Unknown,No,No,2,1,0,1,0
17580,36538,ESP,Limited,RENEWAL,Web,79,USD,79,8/2/19,5/7/20,No,No,On,Other,Other,Unknown,No,No,3,0,0,0,0
17581,36539,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,2/21/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,7,2,0,2,0
17582,36540,ENG,Limited,RENEWAL,Web,35.97,USD,35.97,1/1/20,7/1/20,No,No,On,Other,Other,Unknown,No,No,7,3,2,2,1
17583,36544,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/2/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
17584,36545,ALL,Lifetime,INITIAL_PURCHASE,Web,299,USD,299,2/21/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,7,1,1,1,1
17585,36547,ENG,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/1/19,3/1/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,12,1,0,1,0
17586,36549,ALL,Limited,INITIAL_PURCHASE,App,109.99,USD,109.99,3/28/20,3/28/21,No,No,On,Other,Other,Unknown,No,No,6,0,0,0,0
17587,36550,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/20/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,114,19,1,13,1
17588,36551,EBR,Limited,INITIAL_PURCHASE,Web,0,USD,0,4/13/19,7/13/19,No,No,On,Other,Other,Unknown,No,No,44,11,0,8,0
17589,36552,ALL,Lifetime,INITIAL_PURCHASE,Web,212.43,USD,212.43,2/27/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
17590,36553,ESP,Limited,RENEWAL,App,49.99,USD,49.99,8/21/19,5/22/20,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0
17591,36554,CHI,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/27/19,2/27/20,No,No,Off,Other,Other,Unknown,No,No,12,0,0,0,0
17592,36555,POR,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/15/19,1/15/20,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0
17593,36557,FRA,Limited,RENEWAL,Web,119,USD,119,9/2/19,9/2/20,No,No,On,Other,Other,Unknown,No,No,6,3,3,1,1
17594,36558,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/14/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,7,4,0,2,0
17595,36561,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/29/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0
17596,36564,JPN,Lifetime,INITIAL_PURCHASE,Web,149,EUR,156.45,3/22/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,4,4,2,2,1
17597,36566,NED,Limited,RENEWAL,Web,119,USD,119,9/14/19,9/14/20,No,No,On,Other,Other,Unknown,No,No,11,9,0,3,0
17598,36567,ESP,Lifetime,INITIAL_PURCHASE,Web,198.45,USD,198.45,12/1/19,1/1/99,No,No,Off,Other,Other,Unknown,No,No,2,1,1,1,1
17599,36568,ITA,Limited,RENEWAL,Web,79,USD,79,6/25/19,5/2/20,No,No,On,Other,Other,Unknown,No,No,5,4,0,1,0
17600,36569,HEB,Limited,INITIAL_PURCHASE,Web,0,USD,0,6/10/19,12/10/19,No,No,On,Other,Other,Unknown,No,No,41,4,0,4,0
17601,36572,ESP,Limited,RENEWAL,Web,79,USD,79,5/1/19,5/1/20,No,No,On,Other,Other,Unknown,No,No,8,8,0,3,0
17602,36573,ESP,Limited,INITIAL_PURCHASE,App,54.99,USD,54.99,2/7/20,5/10/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,11,0,0,0,0
17603,36578,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/12/19,7/12/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,41,0,0,0,0
17604,36579,ITA,Limited,INITIAL_PURCHASE,Web,0,USD,0,6/8/19,9/8/19,No,No,Off,Other,Other,Unknown,No,No,27,0,0,0,0
17605,36580,DEU,Limited,RENEWAL,Web,40.83,GBP,51.4458,12/20/19,6/20/20,No,No,Off,Other,Other,Unknown,No,No,3,1,0,1,0
17606,36584,TGL,Lifetime,INITIAL_PURCHASE,Web,204.12,USD,204.12,1/3/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,4,0,0,0,0
17607,36585,GRK,Limited,RENEWAL,Web,20,EUR,21,1/11/19,5/12/20,No,No,On,Other,Other,Unknown,No,No,6,0,0,0,0
17608,36586,ENG,Limited,RENEWAL,Web,119,USD,119,9/25/19,9/25/20,No,No,On,Other,Other,Unknown,No,No,9,8,0,4,0
17609,36591,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/20/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,1,0,1,0
17610,36592,RUS,Limited,INITIAL_PURCHASE,Web,0,USD,0,6/12/19,9/12/19,No,No,On,Other,Other,Unknown,No,No,17,0,0,0,0
17611,36593,RUS,Limited,RENEWAL,Web,6.67,GBP,8.4042,12/24/18,4/1/20,No,No,On,Other,Other,Unknown,No,No,2,2,0,1,0
17612,36595,ESP,Limited,INITIAL_PURCHASE,Web,37.81,USD,37.81,3/26/20,6/26/20,No,No,On,Other,Other,Unknown,No,No,7,6,0,2,0
17613,36596,DEU,Limited,INITIAL_PURCHASE,Web,0,USD,0,5/8/19,8/8/19,No,No,Off,Other,Other,Unknown,No,No,13,0,0,0,0
17614,36597,FAR,Limited,RENEWAL,Web,35.97,USD,35.97,12/20/19,6/20/20,No,No,On,Other,Other,Unknown,No,No,3,2,0,1,0
17615,36599,ALL,Lifetime,INITIAL_PURCHASE,Web,200.81,USD,200.81,2/21/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,11,1,0,1,0
17616,36600,POR,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/4/19,8/4/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,24,0,0,0,0
17617,36601,ENG,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/29/19,1/29/20,No,No,On,Other,Other,Unknown,No,No,3,2,0,1,0
17618,36604,ESP,Limited,RENEWAL,Web,79,USD,79,3/3/19,3/3/20,No,No,Off,Other,Other,Unknown,No,No,20,8,0,4,0
17619,36606,ENG,Limited,INITIAL_PURCHASE,Web,11.04,GBP,13.9104,12/2/18,12/2/19,No,No,Off,US/Canada,Consumer,Web,No,Yes,57,11,3,6,1
17620,36608,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/19/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,7,2,0,1,0
17621,36609,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/16/19,9/16/19,No,No,On,Other,Other,Unknown,No,No,38,0,0,0,0
17622,36611,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/13/19,6/13/19,No,No,Off,Other,Other,Unknown,No,No,38,0,0,0,0
17623,36612,TGL,Limited,RENEWAL,Web,35.97,USD,35.97,3/28/19,6/28/20,No,No,On,Other,Other,Unknown,No,No,3,3,0,1,0
17624,36613,ALL,Lifetime,INITIAL_PURCHASE,Web,199,EUR,208.95,3/15/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,2,2,0,1,0
17625,36614,EBR,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,7/9/19,10/9/19,No,No,Off,Other,Other,Unknown,No,No,36,0,0,0,0
17626,36616,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/30/19,7/30/19,No,No,Off,Other,Other,Unknown,No,No,35,1,0,1,0
17627,36617,ENG,Limited,RENEWAL,Web,79,USD,79,5/31/19,12/3/19,No,No,Off,Other,Other,Unknown,No,No,8,0,0,0,0
17628,36618,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,216.66,3/15/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,7,2,0,1,0
17629,36621,DEU,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/15/19,2/15/21,No,No,Off,Other,Other,Unknown,No,No,6,5,4,2,1
17630,36624,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,216.66,3/22/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,153,13,5,7,3
17631,36625,ENG,Limited,INITIAL_PURCHASE,Web,119,USD,119,9/15/19,3/15/20,No,No,On,Other,Other,Unknown,No,No,2,1,0,1,0
17632,36626,POL,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,6/27/19,9/27/19,No,No,Off,Other,Other,Unknown,No,No,34,0,0,0,0
17633,36627,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,1/23/19,7/23/20,No,No,On,Other,Other,Unknown,No,No,9,8,0,3,0
17634,36629,ARA,Limited,RENEWAL,Web,79,USD,79,6/9/19,12/9/19,No,No,Off,Other,Other,Unknown,No,No,41,0,0,0,0
17635,36630,ALL,Lifetime,INITIAL_PURCHASE,Web,182.48,USD,182.48,3/25/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,8,4,0,1,0
17636,36631,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,10/9/19,7/9/20,No,No,On,Other,Other,Unknown,No,No,8,7,3,3,1
17637,36632,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,10/5/18,11/5/18,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,77,1,1,1,1
17638,36634,ESP,Limited,RENEWAL,Web,79,USD,79,4/27/19,4/27/20,No,No,Off,Other,Other,Unknown,No,No,6,5,0,1,0
17639,36635,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/5/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,1,0,1,0
17640,36636,ALL,Lifetime,INITIAL_PURCHASE,Web,208.95,USD,208.95,3/25/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,15,13,10,2,1
17641,36637,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/2/18,5/2/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0
17642,36638,JPN,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,10/30/19,1/30/20,No,No,Off,Other,Other,Unknown,No,No,3,0,0,0,0
17643,36641,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/4/18,2/5/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,26,1,0,1,0
17644,36642,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,4/7/19,10/7/19,No,No,On,Other,Other,Unknown,No,No,24,0,0,0,0
17645,36643,ITA,Lifetime,INITIAL_PURCHASE,Web,0,USD,0,12/15/18,1/1/99,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0
17646,36644,ESP,Limited,RENEWAL,Web,79,USD,79,6/26/19,12/26/19,No,No,Off,Other,Other,Unknown,No,No,38,0,0,0,0
17647,36646,CHI,Limited,INITIAL_PURCHASE,Web,0,USD,0,6/10/19,9/10/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,80,0,0,0,0
17648,36647,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/18/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,11,10,0,2,0
17649,36650,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,3/30/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,200,47,8,40,4
17650,36652,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/30/19,6/30/19,No,No,On,Other,Other,Unknown,No,No,5,1,0,1,0
17651,36653,RUS,Limited,RENEWAL,Web,79,USD,79,7/5/19,4/5/20,No,No,On,Other,Other,Unknown,No,No,3,0,0,0,0
17652,36654,ALL,Lifetime,INITIAL_PURCHASE,Web,208.95,USD,208.95,3/8/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
17653,36655,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,10/8/18,10/8/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,31,0,0,0,0
17654,36656,ALL,Limited,INITIAL_PURCHASE,Web,117.93,USD,117.93,3/12/20,3/13/21,No,No,Off,Other,Other,Unknown,No,No,6,4,4,1,1
17655,36659,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,8/12/19,2/12/20,No,No,Off,Other,Other,Unknown,No,No,21,12,7,3,1
17656,36660,ESP,Limited,RENEWAL,Web,79,USD,79,10/18/19,4/18/20,No,No,Off,Other,Other,Unknown,No,No,8,6,0,2,0
17657,36663,EBR,Limited,INITIAL_PURCHASE,Web,53.4,EUR,56.07,10/27/19,4/27/20,No,No,Off,Other,Other,Unknown,No,No,117,117,117,1,1
17658,36664,GRK,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/27/18,3/3/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,4,2,0,1,0
17659,36665,ALL,Lifetime,INITIAL_PURCHASE,Web,199,EUR,208.95,3/19/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,1,1,0,1,0
17660,36666,KOR,Limited,INITIAL_PURCHASE,Web,71.1,USD,71.1,8/30/19,11/30/19,No,No,Off,Other,Other,Unknown,No,No,41,0,0,0,0
17661,36667,LAT,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/25/19,3/25/20,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0
17662,36668,ALL,Lifetime,INITIAL_PURCHASE,Web,209.2,USD,209.2,3/28/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0
17663,36671,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,3/2/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
17664,36672,ALL,Lifetime,INITIAL_PURCHASE,Web,210.54,USD,210.54,3/25/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0
17665,36674,ITA,Limited,RENEWAL,Web,10.83,GBP,13.6458,5/14/19,4/14/20,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
17666,36676,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,8/15/19,11/15/19,No,No,Off,Other,Other,Unknown,No,No,18,0,0,0,0
17667,36678,TGL,Limited,INITIAL_PURCHASE,Web,0,USD,0,4/20/19,7/20/19,No,No,Off,US/Canada,Consumer,Web,No,Yes,85,3,0,3,0
17668,36679,ARA,Limited,INITIAL_PURCHASE,Web,13.61,GBP,17.1486,2/25/19,5/25/19,No,No,On,Other,Other,Unknown,No,No,37,0,0,0,0
17669,36682,TGL,Lifetime,INITIAL_PURCHASE,Web,179,USD,179,12/2/19,1/1/99,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0
17670,36683,ESP,Limited,RENEWAL,Web,79,USD,79,10/30/19,4/30/20,No,No,On,Other,Other,Unknown,No,No,20,20,0,3,0
17671,36684,ESP,Limited,RENEWAL,Web,79,USD,79,1/31/19,1/30/20,No,No,On,Other,Other,Unknown,No,No,13,3,0,3,0
17672,36685,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,10/30/19,1/30/20,No,No,Off,Other,Other,Unknown,No,No,9,1,0,1,0
17673,36686,FRA,Limited,RENEWAL,Web,119,USD,119,1/9/19,1/9/20,No,No,Off,Other,Other,Unknown,No,No,3,0,0,0,0
17674,36687,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/20/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,10,7,0,2,0
17675,36690,ESP,Limited,INITIAL_PURCHASE,Web,37.91,USD,37.91,8/5/19,6/6/20,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0
17676,36693,ALL,Lifetime,INITIAL_PURCHASE,Web,199,EUR,208.95,3/17/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0
17677,36695,CHI,Limited,RENEWAL,Web,119,USD,119,9/25/19,9/25/20,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0
17678,36697,ALL,Limited,RENEWAL,Web,179,USD,179,4/10/19,4/10/21,No,No,On,Other,Other,Unknown,No,No,12,10,10,1,1
17679,36699,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,10/3/19,1/3/20,No,No,Off,Other,Other,Unknown,No,No,20,0,0,0,0
17680,36700,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,11/2/19,5/2/20,No,No,On,Other,Other,Unknown,No,No,4,0,0,0,0
17681,36701,DEU,Limited,RENEWAL,Web,79,USD,79,10/15/19,4/15/20,No,No,Off,Other,Other,Unknown,No,No,4,0,0,0,0
17682,36703,ESC,Limited,INITIAL_PURCHASE,Web,49.5,EUR,51.975,2/6/20,5/6/20,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0
17683,36706,FRA,Limited,INITIAL_PURCHASE,Web,39,USD,39,8/16/19,11/19/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0
17684,36707,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/20/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,7,2,0,1,0
17685,36710,ESP,Limited,RENEWAL,Web,79,USD,79,5/13/19,2/13/20,No,No,Off,Other,Other,Unknown,No,No,11,6,1,4,1
17686,36711,ESP,Limited,INITIAL_PURCHASE,App,33.99,USD,33.99,3/21/20,6/21/20,No,No,On,Other,Other,Unknown,No,No,6,0,0,0,0
17687,36712,ESP,Limited,RENEWAL,Web,119,USD,119,8/8/19,8/8/20,No,No,On,Other,Other,Unknown,No,No,6,3,0,1,0
17688,36717,ESP,Limited,INITIAL_PURCHASE,Web,38.58,USD,38.58,2/8/20,5/8/20,No,No,Off,Other,Other,Unknown,No,No,12,0,0,0,0
17689,36718,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/3/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,9,4,0,1,0
17690,36719,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/12/19,2/12/20,No,No,Off,Other,Other,Unknown,No,No,32,31,1,9,1
17691,36720,CHI,Limited,RENEWAL,Web,169,USD,169,1/8/19,1/8/21,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0
17692,36721,FAR,Limited,INITIAL_PURCHASE,Web,0,USD,0,6/10/19,9/10/19,No,No,Off,Other,Other,Unknown,No,No,31,0,0,0,0
17693,36722,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/22/19,8/22/19,No,No,Off,Other,Other,Unknown,No,No,51,4,0,4,0
17694,36723,EBR,Limited,RENEWAL,Web,16.81,EUR,17.6505,2/15/19,5/15/20,No,No,On,Other,Other,Unknown,No,No,13,13,0,2,0
17695,36726,POR,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/6/19,8/6/19,No,No,Off,Other,Other,Unknown,No,No,38,0,0,0,0
17696,36728,JPN,Limited,RENEWAL,Web,119,USD,119,2/11/19,8/11/20,No,No,On,Other,Other,Unknown,No,No,3,0,0,0,0
17697,36733,ESC,Limited,RENEWAL,Web,16.81,EUR,17.6505,1/15/19,5/15/20,No,No,On,Other,Other,Unknown,No,No,4,2,0,2,0
17698,36736,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/18/18,5/18/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,200,38,0,28,0
17699,36737,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/26/18,2/26/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,40,0,0,0,0
17700,36739,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/28/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0
17701,36740,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/19/18,12/19/19,No,Yes,Off,US/Canada,Consumer,Web,No,Yes,226,104,1,79,1
17702,36743,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,5/5/19,8/8/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,77,0,0,0,0
17703,36744,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/2/19,1/2/20,No,No,Off,Other,Other,Unknown,No,No,68,6,0,6,0
17704,36745,ESP,Limited,RENEWAL,Web,119,USD,119,3/25/19,3/25/20,No,No,On,Other,Other,Unknown,No,No,3,3,0,3,0
17705,36746,ALL,Lifetime,INITIAL_PURCHASE,Web,201.47,USD,201.47,2/25/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,131,70,1,64,1
17706,36748,EBR,Limited,INITIAL_PURCHASE,Web,35.6,EUR,37.38,2/7/20,2/7/21,No,No,Off,Other,Other,Unknown,No,No,2,2,0,2,0
17707,36749,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/28/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,5,1,0,1,0
17708,36750,DEU,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/6/19,3/6/20,No,No,Off,Other,Other,Unknown,No,No,23,4,0,2,0
17709,36751,DEU,Limited,RENEWAL,Web,35.97,USD,35.97,11/27/19,5/27/20,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0
17710,36752,ESC,Limited,RENEWAL,Web,40.83,GBP,51.4458,11/17/19,5/17/20,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0
17711,36754,FRA,Limited,RENEWAL,Web,79,USD,79,3/29/19,3/29/20,No,No,Off,Other,Other,Unknown,No,No,51,48,42,4,1
17712,36764,ALL,Lifetime,INITIAL_PURCHASE,Web,211.14,USD,211.14,3/30/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,7,7,7,1,1
17713,36765,ARA,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/26/18,11/26/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,18,0,0,0,0
17714,36767,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/14/18,11/14/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,112,1,0,1,0
17715,36768,LAT,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/11/19,2/11/20,Yes,No,Off,Other,Consumer,Web,Yes,Yes,2,1,0,1,0
17716,36771,JPN,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/6/19,5/6/19,No,No,Off,Other,Other,Unknown,No,No,8,1,0,1,0
17717,36772,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/9/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,8,0,0,0,0
17718,36776,CHI,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/3/19,5/3/19,No,No,Off,Other,Other,Unknown,No,No,51,0,0,0,0
17719,36777,ESC,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/14/19,1/14/20,No,No,Off,Other,Other,Unknown,No,No,9,1,0,1,0
17720,36778,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,6/25/19,9/25/19,No,No,Off,Other,Other,Unknown,No,No,13,0,0,0,0
17721,36780,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/6/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,48,48,48,2,2
17722,36782,FRA,Limited,INITIAL_PURCHASE,Web,89,EUR,93.45,3/20/20,10/19/20,No,Yes,On,Europe,Consumer,Web,Yes,Yes,5,0,0,0,0
17723,36783,KIS,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/21/19,7/23/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,119,0,0,0,0
17724,36785,ITA,Limited,INITIAL_PURCHASE,Web,0,USD,0,4/6/19,7/6/19,No,No,Off,Other,Other,Unknown,No,No,32,2,0,1,0
17725,36786,DEU,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/26/19,8/26/19,No,No,Off,Other,Other,Unknown,No,No,66,44,0,32,0
17726,36789,ALL,Lifetime,INITIAL_PURCHASE,Web,217.51,USD,217.51,3/8/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,8,5,1,2,1
17727,36792,GRK,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/2/19,7/2/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,50,0,0,0,0
17728,36793,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,6/7/19,6/7/20,No,No,On,Other,Other,Unknown,No,No,7,4,0,1,0
17729,36797,DEU,Limited,INITIAL_PURCHASE,Web,79.55,USD,79.55,9/28/19,5/28/20,No,No,On,Other,Other,Unknown,No,No,1,1,0,1,0
17730,36802,POR,Limited,INITIAL_PURCHASE,Web,0,USD,0,10/17/18,1/17/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,93,2,0,2,0
17731,36806,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/17/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
17732,36810,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,10/11/19,1/11/20,No,No,Off,Other,Other,Unknown,No,No,1,1,0,1,0
17733,36814,URD,Limited,INITIAL_PURCHASE,Web,0,USD,0,4/25/19,4/25/20,No,No,Off,US/Canada,Consumer,Web,No,Yes,18,18,0,1,0
17734,36816,ESP,Limited,INITIAL_PURCHASE,Web,39.5,USD,39.5,12/26/19,3/26/20,No,No,Off,Other,Other,Unknown,No,No,4,2,0,1,0
17735,36817,FRA,Limited,RENEWAL,Web,49,GBP,61.74,11/7/19,5/7/20,No,No,Off,Other,Other,Unknown,No,No,14,10,0,3,0
17736,36818,CHI,Limited,INITIAL_PURCHASE,Web,39.16,USD,39.16,3/21/20,6/21/20,No,No,On,Other,Other,Unknown,No,No,8,7,1,4,1
17737,36820,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/2/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,9,6,0,2,0
17738,36823,EBR,Limited,INITIAL_PURCHASE,Web,13.94,EUR,14.637,1/10/19,1/10/21,No,No,On,Europe,Consumer,Web,Yes,Yes,18,0,0,0,0
17739,36826,ALL,Lifetime,INITIAL_PURCHASE,Web,199,EUR,208.95,3/16/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,1,1,0,1,0
17740,36827,DEU,Limited,RENEWAL,Web,79,USD,79,7/5/19,4/5/20,No,No,Off,Other,Other,Unknown,No,No,20,20,0,3,0
17741,36828,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/17/19,2/17/20,No,No,Off,Other,Other,Unknown,No,No,9,0,0,0,0
